Date,AAPL,JPM,JNJ,XOM,PG,CAT,NEE,AMZN,LIN,PLD
2022-05-16,1.265520905970189,0.8810689717470928,0.28052630121895133,0.49542439577666864,0.3527572221091427,0.660154248187976,0.5824838900918828,1.5176058160636408,0.9635630335914274,0.8281908496222176
2022-05-17,1.264505524733296,0.8905831444656255,0.2799440674713827,0.4884830510373815,0.3432781472738042,0.6661592140128365,0.5957353364837631,1.5262125376384585,0.9700867155427539,0.8237747626627806
2022-05-18,1.2726119702577456,0.8647038686380739,0.2896076063612905,0.48392744499880874,0.4068171110485595,0.6615419742710034,0.5838078375092834,1.5380506655917163,0.9549271455029936,0.8472638233610493
2022-05-19,1.2735601835757475,0.8697935376943631,0.2901294951572427,0.48614532272534505,0.4087582572403239,0.6669131591878059,0.5790554352069917,1.5393674302473253,0.9548709746735232,0.8433872599984688
2022-05-20,1.2732957457913796,0.869963187016046,0.2902832861359587,0.4861909316478185,0.4087601005960601,0.6666863240287542,0.5792031029092651,1.5391843197836943,0.9550368154475367,0.8434130899503405
2022-05-23,1.2826677581710908,0.8984153937868267,0.2988018403224981,0.4911296183811907,0.41920188581841217,0.6781157221484393,0.5874749749079804,1.5230043286821624,0.9543656196160787,0.8387511380282937
2022-05-24,1.2851269456368688,0.8923356506462921,0.2953723025831644,0.48785134158429877,0.41418453158790297,0.6744121967988098,0.5784361110537645,1.5282625577536657,0.9525763531164714,0.8380719559584335
2022-05-25,1.281784058396741,0.8921463021939195,0.29185474391608873,0.49128566064557294,0.4081037651125535,0.6778551669676718,0.5771556726049205,1.532030969919744,0.9457532515325672,0.8359117876321799
2022-05-26,1.2804557073745608,0.8916420963374093,0.2874882592197164,0.48625699535907124,0.40914730633756524,0.6799491625103683,0.5721465598756932,1.5393386326167895,0.9424805323948952,0.8376622599787784
2022-05-27,1.28688610973763,0.886143965164867,0.288602914445327,0.4828924880105288,0.41270271409520454,0.6821418383039846,0.5896788353532885,1.5391171191816375,0.9464782910621661,0.8517896325332291
2022-05-31,1.2864836320835762,0.8837037041953192,0.2896750840742998,0.48642425256423705,0.4131817102968354,0.6825387170148144,0.5932489107959071,1.5285425073133185,0.9484155204836231,0.8507663041226631
2022-06-01,1.2845220435608842,0.8860793411020316,0.2914692156963484,0.48148480803972543,0.41593423633578575,0.6793980153464755,0.590558187189035,1.5227607693191751,0.950755545345342,0.851671484097668
2022-06-02,1.2792685616985866,0.886845551264157,0.2864437496573163,0.47468819625793224,0.41946678307142954,0.6792101525877523,0.60109465396634,1.5241631447534416,0.9662509495488765,0.8594130231517141
2022-06-03,1.2865757398481081,0.8876854509410049,0.2872678494501772,0.4653460025885175,0.4216557946522983,0.6685167062365011,0.597112488907624,1.525733757193594,0.9617045118459158,0.8611466917283037
2022-06-06,1.2866185575408158,0.8871020174670797,0.2869728024115949,0.4645597900696215,0.42119280398211767,0.6682530912599761,0.5987176324539922,1.5272156831940005,0.9617631904263719,0.861126581809297
2022-06-07,1.2878771397714226,0.8856609502430195,0.2892472489703525,0.47560576631237167,0.42316443258713804,0.6708524381354305,0.5954828312431989,1.5190569485124692,0.9591357124319279,0.8626661206331248
2022-06-08,1.28551792198109,0.886945031612988,0.29104941388361993,0.47127840803239285,0.42587787297684343,0.6635160769627834,0.5990886260443589,1.5187375138012134,0.9626040038402179,0.8720685082610435
2022-06-09,1.2919300515213736,0.8890921319091766,0.2995680707658119,0.48067514925829696,0.431041005751395,0.6770904139744529,0.5981540001017832,1.519802227349569,0.9689594840940099,0.8698774110802175
2022-06-10,1.2930694101123459,0.9053809289960649,0.2990577928449802,0.48704599779925933,0.424648076736415,0.6940346410181121,0.5995982341193623,1.528937346548143,0.9664040624144143,0.8834546432599578
2022-06-13,1.2800535253802485,0.9001436766234936,0.2978378480755946,0.5185496936835705,0.4361564000272463,0.707324335837415,0.6246122513779515,1.52230741752061,0.9602543735202855,0.9263789438408042
2022-06-14,1.2788470366988625,0.9007788614674671,0.2989906287814499,0.5198589898301901,0.4389053611120635,0.707328187982114,0.6257435979260415,1.5230688298234916,0.9618108954182757,0.923385260277594
2022-06-15,1.2804765448120539,0.9021997878564164,0.3015348855461489,0.5102938724389193,0.43045091122721757,0.700653888450862,0.6375057639128383,1.5383904914536382,0.9618254557508662,0.9359476097707577
2022-06-16,1.2794407827039789,0.8912834608166756,0.2930516613537635,0.5295534955399145,0.41352103878454854,0.7280305882242764,0.658466828248711,1.5265877688255294,0.9649476552293541,0.9347395163252933
2022-06-17,1.2820075424635793,0.8864794123209626,0.28723194916571126,0.5182508969419647,0.40969559835987474,0.7293236783898539,0.6551846872874227,1.535046358845536,0.9628760713799007,0.9293264585026956
2022-06-21,1.2841807137251287,0.8868824368659536,0.2933798636416627,0.5391763635980844,0.42207909744795397,0.7261936362721713,0.6603856167153063,1.5376665426101166,0.9621106817750248,0.9215287960366142
2022-06-22,1.28347183466384,0.8877977592242318,0.29347575395167397,0.5381006956383596,0.42200926470194094,0.7278939556096939,0.6606880073977316,1.5363640752732388,0.9619257647457589,0.922275413146674
2022-06-23,1.2856825426787284,0.8830021778652832,0.29828389401515343,0.5285263633896224,0.42794245070118014,0.7134469865081429,0.6674699879292791,1.5411801667010945,0.957636002843528,0.9260307539654005
2022-06-24,1.274959040198294,0.8849854888758383,0.301779101788414,0.5301812980596596,0.42887839271830164,0.7231359649545169,0.6608754377469486,1.5365994697536305,0.9517334974000042,0.9331153593062964
2022-06-27,1.2754275553836458,0.8846022633748203,0.3015052906022791,0.5285851547717139,0.42822146813985046,0.7236712402361881,0.6599100449584038,1.5398841663230884,0.953575318289562,0.9341064617036888
2022-06-28,1.277302738683035,0.8776772624124631,0.31336324007826405,0.5120512409130884,0.4322755474010272,0.7167687674490942,0.6618737194095032,1.549105368198274,0.9481322236984564,0.9304721582294216
2022-06-29,1.2769947008089069,0.8777252693495164,0.31337450760071356,0.5125742344756853,0.43231681790820164,0.7170659670274654,0.6621892325957829,1.5489168916709306,0.9481720952302636,0.9305614725605622
2022-06-30,1.2785251466077496,0.8805695418010684,0.3121384930906032,0.5178510569096835,0.42911085046979364,0.7207180551296002,0.6575153319527649,1.5513009590373645,0.9496460028319733,0.9309090212852782
2022-07-01,1.2798065274743953,0.8808657017624163,0.313449256907394,0.5222504378153735,0.43223583656650033,0.7190475722986104,0.6653099061808622,1.5571084381003732,0.9446142660123545,0.9338777050111404
2022-07-05,1.2787416556237814,0.8820360308368551,0.3099188058020335,0.522021588924616,0.4314850499861794,0.7178000271035581,0.6652496582605395,1.5564191723213379,0.9428255863558318,0.9341257883664712
2022-07-06,1.2798423232007905,0.88055260859062,0.30960574385468104,0.5186540183077314,0.43223560974293246,0.7160185640310708,0.6660069373047429,1.5587446737664277,0.9434194285695624,0.9343111963673985
2022-07-07,1.2802155713466334,0.8855951416595426,0.3073658301242116,0.5291085546461315,0.4288302934292191,0.7295636807083479,0.6658293007254015,1.5567259127375432,0.9362437588626464,0.9319814230946772
2022-07-08,1.2803615652272577,0.883724796109394,0.3074333657174056,0.5287038348230267,0.4295477790324766,0.7284781357956981,0.6663408265701295,1.56173290200551,0.9339110703627336,0.9333388734316959
2022-07-11,1.281190066896099,0.8776791254978373,0.3064491105739168,0.5259828517242885,0.42779654163713043,0.7274625866881922,0.6658446345739725,1.5715220547502933,0.9250334545448962,0.9277303996444014
2022-07-12,1.2780939280599266,0.8743019541305547,0.30938756551426255,0.5288013874963726,0.429160476773956,0.7262592968131341,0.666852674060809,1.5735668756008636,0.9262338327968153,0.9262889463786251
2022-07-13,1.2787390012586686,0.8739443591559887,0.3094919728600277,0.5279783007668909,0.42832890604640717,0.7252917805544956,0.6661159391543519,1.5712746658736105,0.9248860127198977,0.925169784651792
2022-07-14,1.2762725902429057,0.8761813807358071,0.309119810260604,0.5303690148901129,0.4282158900674048,0.7273402751952351,0.6657386017849799,1.570753674635009,0.9259600423386729,0.9263091204323479
2022-07-15,1.2694019272828612,0.8911902131032724,0.31227628987061207,0.531920526848124,0.42387205398891203,0.7306441631162544,0.6515401785443579,1.5688215727342394,0.932032686275318,0.9299092323353703
2022-07-18,1.2706327430269995,0.8888649787382256,0.31643841034453346,0.5231285106285831,0.4279331893217092,0.7273414988807718,0.6569751844459353,1.5650485052161678,0.9304034564172987,0.9331158210424383
2022-07-19,1.261476079661831,0.8825306319931191,0.2990311321955996,0.518007767489847,0.4252600685017493,0.739869568513677,0.655984230003383,1.5701218771643515,0.9322070046237684,0.9533164376921937
2022-07-20,1.2599359672909927,0.8795664537153022,0.29609003458473654,0.5185388849081705,0.4268702412140568,0.7346691856228623,0.6572588592005325,1.5809651475136743,0.9278235924505669,0.9537962523782859
2022-07-21,1.2638717543507887,0.8761951922122178,0.29541983601676564,0.507070908890943,0.4275181927905063,0.7327325550555073,0.6620615797556759,1.5829457053462659,0.9277806764880971,0.9571289060368173
2022-07-22,1.262848136673822,0.876103091897273,0.29368386959067017,0.5090753616443459,0.4233842592877134,0.7346296300535666,0.6567653924336355,1.5827420550652513,0.9270017708375551,0.9530351760450915
2022-07-25,1.2628836585635674,0.8789166002678082,0.291799999327866,0.512521106451762,0.42106864837603714,0.7367472647708586,0.6552588671684383,1.5849546903242986,0.9266599317988995,0.9543410826879382
2022-07-26,1.261543104867705,0.8799480804171378,0.289014462346396,0.5111320388867292,0.4191598552915404,0.7348813377314761,0.657432873869399,1.5935917184619965,0.9254624963157714,0.9514022653295421
2022-07-27,1.2608073891211893,0.8761743770276001,0.28274739695188067,0.5137606031565164,0.41850498516895934,0.7366028788608674,0.651321795298984,1.600669460576637,0.9187864632160959,0.9354186191164142
2022-07-28,1.257084977856222,0.8720516651837126,0.28336283475217816,0.5146623369159077,0.4218380451235767,0.7381009492741538,0.6642615365499933,1.5983516563917897,0.92203049084291,0.9436620234884153
2022-07-29,1.2621550489796143,0.8690456724416011,0.2826477331898194,0.5265327004781324,0.3978209942272691,0.7534509069307906,0.6604770322828145,1.6282423354434825,0.9227917746659133,0.939489689981531
2022-08-01,1.2633236236121288,0.8691717265705688,0.2830231688492442,0.5254032879125244,0.39860108302531694,0.7514967036730488,0.6597064204631113,1.619307232772318,0.9269953267841522,0.9408570726921682
2022-08-02,1.2635567158446912,0.8705442268240584,0.2837013394838415,0.5258820275944768,0.39920512461400576,0.7597067668004175,0.6589384042012871,1.6191735050573173,0.9264805274255992,0.9420700963706932
2022-08-03,1.2699666629946051,0.8686336683356659,0.28359914660976304,0.5087173234785859,0.40230974657893503,0.7518438199002221,0.6579219995634333,1.6253465243321097,0.9237257947047975,0.940015207559966
2022-08-04,1.2702343329901524,0.8681515100587724,0.2833566801152372,0.5069581037458095,0.4013736150476979,0.7500953112873978,0.6584928689998052,1.6254038652640153,0.924981937561598,0.9397889236450586
2022-08-05,1.2714036172477112,0.8657286985297753,0.2834849419746375,0.5063132646520969,0.40167485233198646,0.7484128305051824,0.6580163440718365,1.6262709226646466,0.9262328412939141,0.9386808604397272
2022-08-08,1.271819709938226,0.8647510840069714,0.2838052872129981,0.5058190448307627,0.4019608815058342,0.7481264620330553,0.6581701459941994,1.6270234457153818,0.9262296339283422,0.9390475538029585
2022-08-09,1.2713406987946922,0.8634161827881621,0.2837789464137957,0.5037702070503352,0.4021586658450476,0.747748676159195,0.6563597569039754,1.6274656794464035,0.9258348322514252,0.9374717405072642
2022-08-10,1.2705764005358915,0.8674074895567594,0.28207407357962727,0.5015378001668365,0.40241948050534576,0.7518273339288877,0.6538170504131811,1.6280451515988812,0.930568010270865,0.9329988971673066
2022-08-11,1.2706733183643453,0.8667585472548684,0.28240465254529606,0.5011187069456812,0.40247597834596954,0.7503696488681418,0.6531555960164283,1.6286139037465288,0.9302842755306046,0.9331948881440162
2022-08-12,1.2685866625066053,0.8676045587219835,0.2751445908132188,0.5008043632579846,0.40341962497553635,0.7520408678163629,0.6525754399159376,1.6258881048871816,0.93146330376547,0.9350721085198178
2022-08-15,1.268688828499056,0.8680833979508848,0.2752633270897947,0.49924823919446293,0.4042882616194312,0.751694603109731,0.6526693026550571,1.6252701888591907,0.9309967523655116,0.9349421938057886
2022-08-16,1.2679030027610128,0.8689885577956552,0.27509575765170885,0.49986521949440343,0.40428695016331107,0.7523643531774037,0.6521210662957608,1.6258085403895033,0.9306874868673845,0.933790682264952
2022-08-17,1.2652833261712209,0.8683698158034595,0.2765886562476479,0.4973421017183132,0.4053320145814805,0.7504557846252458,0.6527258336534081,1.6259965713652818,0.932263865688425,0.9338535330481216
2022-08-18,1.2617102367948383,0.8681188148936139,0.27385798022782004,0.49378106562246,0.40370656708299324,0.7484765407152304,0.6556751795330666,1.6271304350700249,0.9334336259681498,0.9328786414085727
2022-08-19,1.2616335996608543,0.8723258391658695,0.267880543031456,0.49469932481338114,0.401971007966609,0.7491123629844284,0.6550437975029846,1.6296238183696632,0.9360594009420825,0.9349174609914851
2022-08-22,1.2603085773344054,0.8715955585422962,0.2662450945366609,0.49245990762025477,0.3997730191099456,0.7517560985309859,0.6519627942317426,1.6320978564824464,0.9390709442290758,0.9367419397861613
2022-08-23,1.260610901966879,0.8706972425464323,0.26799118858007787,0.4834156111759714,0.40252186161322573,0.7474175854990021,0.6579641817520632,1.6303867326317532,0.9415954386712754,0.9406225612181083
2022-08-24,1.2605504976881512,0.87050934590848,0.26822452514894707,0.4833420098034712,0.4024720151813763,0.745503201972623,0.6585720080407158,1.6297429122733993,0.9412386529157755,0.9427807130160765
2022-08-25,1.2599927874456653,0.8734626599913478,0.2704672258367507,0.4819710587948577,0.40045808312507486,0.749565281983416,0.6576821876652071,1.63111160944705,0.9413589125490779,0.9426526739329808
2022-08-26,1.2572060697878584,0.8767724583495271,0.27617818060648,0.4794482498551349,0.4083507006284431,0.7555829035969295,0.6524997775702839,1.6272400894304335,0.9452631972979503,0.9449759183347003
2022-08-29,1.2591479159806789,0.8759105535959746,0.278011144645559,0.47346598840528586,0.40959492407172116,0.7548172204248518,0.6553129402654775,1.6275781970063627,0.9433315024560397,0.946066613515239
2022-08-30,1.2571306393201478,0.8753665988951678,0.27781028768090604,0.48389307021407113,0.4109284991872556,0.7600424635838858,0.6570813718354171,1.6236042920240217,0.9433778888100093,0.945276658900007
2022-08-31,1.257262017250719,0.8750717824480838,0.2785392531285327,0.4847310000172804,0.4130794080858515,0.7610439630132293,0.6575973310547081,1.6243453461900104,0.9431874681269792,0.9457875213992984
2022-09-01,1.2572103226440843,0.8754644521027252,0.28029592176185636,0.4833269688618377,0.4137275475152318,0.7601759021743432,0.6582048803135285,1.6245847391885897,0.9423168064092216,0.9450172594312252
2022-09-02,1.257212509422131,0.8745263342892653,0.28285400574592945,0.4769492287860751,0.41696575437586175,0.759128395498761,0.6589777605232056,1.6217137847319796,0.9407312951330095,0.9470931217775199
2022-09-06,1.2575227672313032,0.8741726011135101,0.28253477954995426,0.47761322547095886,0.4177712540706007,0.7589801207919374,0.6566229246154219,1.6220463812743033,0.9406844800015061,0.9454629854424206
2022-09-07,1.2526276314802258,0.8758034010632609,0.28164478234904167,0.46867888563917953,0.4206539379919481,0.7530551635838699,0.6646783450583507,1.6217921446923986,0.9475104655492643,0.947220248036963
2022-09-08,1.249554449661449,0.8785655155614516,0.282539551489119,0.46880275054167525,0.4205491906097453,0.7541172780077711,0.6642655725817452,1.6207044327659201,0.9452220149413905,0.9479169874305569
